"","reef.date","date","reef","sp.gen","tl","abund","biomass","biomass.tot"
"LH1_5/24/17.56","LH1_5/24/17","5/24/17","LH1","Acanthurus coeruleus",9,1,22.2345,22.2345
"LH1_5/24/17.142","LH1_5/24/17","5/24/17","LH1","Haemulon parra",4,1,1.2613006816939,1.2613006816939
"LH1_5/24/17.148","LH1_5/24/17","5/24/17","LH1","Haemulon plumieri",12,6,31.2099537670289,187.259722602173
"LH1_5/24/17.156","LH1_5/24/17","5/24/17","LH1","Haemulon plumieri",7,8,5.6794894141311,45.4359153130488
"LH1_5/24/17.165","LH1_5/24/17","5/24/17","LH1","Haemulon plumieri",6,8,3.48880826915612,27.9104661532489
"LH1_5/24/17.177","LH1_5/24/17","5/24/17","LH1","Haemulon plumieri",9,4,12.5700438051896,50.2801752207585
"LH1_5/24/17.190","LH1_5/24/17","5/24/17","LH1","Haemulon plumieri",4,8,0.968316684298816,7.74653347439053
"LH1_5/24/17.205","LH1_5/24/17","5/24/17","LH1","Haemulon plumieri",12,1,31.2099537670289,31.2099537670289
"LH1_5/24/17.207","LH1_5/24/17","5/24/17","LH1","Haemulon plumieri",13,1,40.1960238861286,40.1960238861286
"LH1_5/24/17.212","LH1_5/24/17","5/24/17","LH1","Haemulon plumieri",11,1,23.7047798677797,23.7047798677797
"LH1_5/24/17.228","LH1_5/24/17","5/24/17","LH1","Haemulon plumieri",5,8,1.96051129184004,15.6840903347203
"LH1_5/24/17.319","LH1_5/24/17","5/24/17","LH1","Haemulon plumieri",10,1,17.5382142145822,17.5382142145822
"LH1_5/24/17.323","LH1_5/24/17","5/24/17","LH1","Haemulon plumieri",11,6,23.7047798677797,142.228679206678
"LH1_5/24/17.408","LH1_5/24/17","5/24/17","LH1","Haemulon plumieri",10,4,17.5382142145822,70.1528568583288
"LH1_5/24/17.489","LH1_5/24/17","5/24/17","LH1","Holocentrus adscensionis",8,1,10.1376,10.1376
"LH1_5/24/17.494","LH1_5/24/17","5/24/17","LH1","Holocentrus adscensionis",7,1,6.7914,6.7914
"LH1_5/24/17.500","LH1_5/24/17","5/24/17","LH1","Holocentrus adscensionis",7,5,6.7914,33.957
"LH1_5/24/17.512","LH1_5/24/17","5/24/17","LH1","Holocentrus adscensionis",15,2,66.825,133.65
"LH1_5/24/17.513","LH1_5/24/17","5/24/17","LH1","Holocentrus adscensionis",10,2,19.8,39.6
"LH1_5/24/17.516","LH1_5/24/17","5/24/17","LH1","Holocentrus adscensionis",6,5,4.2768,21.384
"LH1_5/24/17.518","LH1_5/24/17","5/24/17","LH1","Holocentrus adscensionis",9,2,14.4342,28.8684
"LH1_5/24/17.522","LH1_5/24/17","5/24/17","LH1","Holocentrus adscensionis",14,2,54.3312,108.6624
"LH1_5/24/17.573","LH1_5/24/17","5/24/17","LH1","Holocentrus adscensionis",20,1,158.4,158.4
"LH1_5/24/17.583","LH1_5/24/17","5/24/17","LH1","Holocentrus adscensionis",19,1,135.8082,135.8082
"LH1_5/24/17.628","LH1_5/24/17","5/24/17","LH1","Myripristis jacobus",12,3,95.652421302053,286.957263906159
"LH1_5/24/17.640","LH1_5/24/17","5/24/17","LH1","Myripristis jacobus",17,1,246.685739826838,246.685739826838
"LH1_5/24/17.704","LH1_5/24/17","5/24/17","LH1","Halichoeres bivittatus",10,3,11.6467512072819,34.9402536218456
"LH1_5/24/17.719","LH1_5/24/17","5/24/17","LH1","Halichoeres bivittatus",10,2,11.6467512072819,23.2935024145637
"LH1_5/24/17.724","LH1_5/24/17","5/24/17","LH1","Halichoeres bivittatus",14,1,31.3104787369609,31.3104787369609
"LH1_5/24/17.731","LH1_5/24/17","5/24/17","LH1","Halichoeres bivittatus",11,2,15.4121078457319,30.8242156914637
"LH1_5/24/17.759","LH1_5/24/17","5/24/17","LH1","Halichoeres bivittatus",9,3,8.54513558165161,25.6354067449548
"LH1_5/24/17.763","LH1_5/24/17","5/24/17","LH1","Halichoeres bivittatus",13,1,25.182318073595,25.182318073595
"LH1_5/24/17.781","LH1_5/24/17","5/24/17","LH1","Thalassoma bifasciatum",9,1,6.48852203315662,6.48852203315662
"LH1_5/24/17.818","LH1_5/24/17","5/24/17","LH1","Thalassoma bifasciatum",7,4,3.1178748725725,12.47149949029
"LH1_5/24/17.903","LH1_5/24/17","5/24/17","LH1","Gymnothorax vicinus",40,1,198.569435018208,198.569435018208
"LH1_5/24/17.938","LH1_5/24/17","5/24/17","LH1","Abudefduf saxatilis",10,1,31.4793573153919,31.4793573153919
"LH1_5/24/17.939","LH1_5/24/17","5/24/17","LH1","Abudefduf saxatilis",11,1,42.4699425938715,42.4699425938715
"LH1_5/24/17.942","LH1_5/24/17","5/24/17","LH1","Apogon maculatus",7,7,6.24659521117798,43.7261664782459
"LH1_5/24/17.943","LH1_5/24/17","5/24/17","LH1","Apogon maculatus",6,7,3.88969796239997,27.2278857367998
"LH1_5/24/17.1123","LH1_5/24/17","5/24/17","LH1","Pareques acuminatus",8,1,6.78753830252073,6.78753830252073
"LH1_5/24/17.1125","LH1_5/24/17","5/24/17","LH1","Pareques acuminatus",10,1,13.8681380126157,13.8681380126157
"LH1_5/24/17.1126","LH1_5/24/17","5/24/17","LH1","Pareques acuminatus",4,1,0.737588687462382,0.737588687462382
"LH1_5/24/17.1130","LH1_5/24/17","5/24/17","LH1","Pterois volitans",17,1,55.6882780257651,55.6882780257651
"LH1_5/24/17.1131","LH1_5/24/17","5/24/17","LH1","Pterois volitans",20,2,95.0705714695454,190.141142939091
"LH1_5/24/17.1146","LH1_5/24/17","5/24/17","LH1","Pterois volitans",16,1,45.6157953601131,45.6157953601131
"LH1_5/24/17.1148","LH1_5/24/17","5/24/17","LH1","Pterois volitans",19,2,80.3035028114151,160.60700562283
"LH1_5/24/17.1155","LH1_5/24/17","5/24/17","LH1","Pterois volitans",23,2,150.592275981828,301.184551963657
"LH1_5/24/17.1156","LH1_5/24/17","5/24/17","LH1","Pterois volitans",24,2,173.23338243723,346.46676487446
"H4_6/22/18.48","H4_6/22/18","6/22/18","H4","Acanthurus coeruleus",6,1,6.588,6.588
"H4_6/22/18.57","H4_6/22/18","6/22/18","H4","Acanthurus bahianus",6,1,4.8742968297888,4.8742968297888
"H4_6/22/18.129","H4_6/22/18","6/22/18","H4","Haemulon flavolineatum",8,30,10.8032,324.096
"H4_6/22/18.131","H4_6/22/18","6/22/18","H4","Haemulon flavolineatum",10,30,21.1,633
"H4_6/22/18.460","H4_6/22/18","6/22/18","H4","Haemulon aurolineatum",10,120,16.1324378251591,1935.89253901909
"H4_6/22/18.481","H4_6/22/18","6/22/18","H4","Haemulon aurolineatum",8,40,7.88572724219466,315.429089687786
"H4_6/22/18.517","H4_6/22/18","6/22/18","H4","Holocentrus adscensionis",11,30,26.3538,790.614
"H4_6/22/18.623","H4_6/22/18","6/22/18","H4","Myripristis jacobus",14,30,145.475961351579,4364.27884054736
"H4_6/22/18.627","H4_6/22/18","6/22/18","H4","Myripristis jacobus",12,20,95.652421302053,1913.04842604106
"H4_6/22/18.701","H4_6/22/18","6/22/18","H4","Sargocentron coruscum",10,10,14.0751733117142,140.751733117142
"H4_6/22/18.761","H4_6/22/18","6/22/18","H4","Halichoeres bivittatus",9,8,8.54513558165161,68.3610846532129
"H4_6/22/18.796","H4_6/22/18","6/22/18","H4","Thalassoma bifasciatum",8,1,4.60229865518862,4.60229865518862
"H4_6/22/18.898","H4_6/22/18","6/22/18","H4","Mulloidichthys martinicus",14,3,56.8008,170.4024
"H4_6/22/18.936","H4_6/22/18","6/22/18","H4","Abudefduf saxatilis",6,1,6.32378485152022,6.32378485152022
"H4_6/22/18.997","H4_6/22/18","6/22/18","H4","Scarus iserti",8,8,8.86012499454086,70.8809999563269
"H4_6/22/18.1058","H4_6/22/18","6/22/18","H4","Sparisoma viride",8,2,12.480525200216,24.9610504004319
"H4_6/22/18.1064","H4_6/22/18","6/22/18","H4","Sparisoma viride",12,1,40.5301274192427,40.5301274192427
"H4_6/22/18.1085","H4_6/22/18","6/22/18","H4","Nicholsina usta",8,5,20.5795944540444,102.897972270222
"H4_6/22/18.1086","H4_6/22/18","6/22/18","H4","Nicholsina usta",8,5,20.5795944540444,102.897972270222
"H4_6/22/18.1097","H4_6/22/18","6/22/18","H4","Nicholsina usta",10,2,35.0402497729901,70.0804995459801
"H4_6/22/18.1098","H4_6/22/18","6/22/18","H4","Nicholsina usta",10,2,35.0402497729901,70.0804995459801
"H4_6/22/18.1197","H4_6/22/18","6/22/18","H4","Canthigaster rostrata",8,1,14.9977895037647,14.9977895037647
"LH3_5/27/17.51","LH3_5/27/17","5/27/17","LH3","Acanthurus coeruleus",10,2,30.5,61
"LH3_5/27/17.54","LH3_5/27/17","5/27/17","LH3","Acanthurus coeruleus",15,1,102.9375,102.9375
"LH3_5/27/17.259","LH3_5/27/17","5/27/17","LH3","Haemulon plumieri",9,2,12.5700438051896,25.1400876103792
"LH3_5/27/17.301","LH3_5/27/17","5/27/17","LH3","Haemulon plumieri",11,1,23.7047798677797,23.7047798677797
"LH3_5/27/17.321","LH3_5/27/17","5/27/17","LH3","Haemulon plumieri",10,1,17.5382142145822,17.5382142145822
"LH3_5/27/17.342","LH3_5/27/17","5/27/17","LH3","Haemulon plumieri",21,2,183.056436917347,366.112873834695
"LH3_5/27/17.364","LH3_5/27/17","5/27/17","LH3","Haemulon plumieri",13,4,40.1960238861286,160.784095544515
"LH3_5/27/17.383","LH3_5/27/17","5/27/17","LH3","Haemulon plumieri",14,2,50.8072064614307,101.614412922861
"LH3_5/27/17.384","LH3_5/27/17","5/27/17","LH3","Haemulon plumieri",12,2,31.2099537670289,62.4199075340577
"LH3_5/27/17.488","LH3_5/27/17","5/27/17","LH3","Holocentrus adscensionis",17,1,97.2774,97.2774
"LH3_5/27/17.537","LH3_5/27/17","5/27/17","LH3","Holocentrus adscensionis",11,2,26.3538,52.7076
"LH3_5/27/17.662","LH3_5/27/17","5/27/17","LH3","Sargocentron coruscum",12,1,23.510928326181,23.510928326181
"LH3_5/27/17.838","LH3_5/27/17","5/27/17","LH3","Lutjanus griseus",23,15,194.307564241772,2914.61346362658
"LH3_5/27/17.855","LH3_5/27/17","5/27/17","LH3","Lutjanus griseus",24,10,219.653714119112,2196.53714119112
"LH3_5/27/17.857","LH3_5/27/17","5/27/17","LH3","Lutjanus griseus",22,15,170.951724464222,2564.27586696334
"LH3_5/27/17.880","LH3_5/27/17","5/27/17","LH3","Lutjanus griseus",19,10,112.059642824289,1120.59642824289
"LH3_5/27/17.908","LH3_5/27/17","5/27/17","LH3","Holacanthus ciliaris",9,1,19.7211927702321,19.7211927702321
"LH3_5/27/17.934","LH3_5/27/17","5/27/17","LH3","Abudefduf saxatilis",8,1,15.6147342151032,15.6147342151032
"LH3_5/27/17.1127","LH3_5/27/17","5/27/17","LH3","Pterois volitans",17,1,55.6882780257651,55.6882780257651
"LH3_5/27/17.1149","LH3_5/27/17","5/27/17","LH3","Pterois volitans",9,1,6.86702276758557,6.86702276758557
"MOW3_5/20/18.60","MOW3_5/20/18","5/20/18","MOW3","Acanthurus bahianus",21,3,202.541678531376,607.625035594127
"MOW3_5/20/18.113","MOW3_5/20/18","5/20/18","MOW3","Chaetodon ocellatus",15,1,102.774041947123,102.774041947123
"MOW3_5/20/18.555","MOW3_5/20/18","5/20/18","MOW3","Holocentrus adscensionis",27,1,389.7234,389.7234
"MOW3_5/20/18.782","MOW3_5/20/18","5/20/18","MOW3","Bodianus rufus",5,1,1.97389217535529,1.97389217535529
"MOW3_5/20/18.804","MOW3_5/20/18","5/20/18","MOW3","Halichoeres garnoti",8,1,5.80673557489596,5.80673557489596
"MOW3_5/20/18.914","MOW3_5/20/18","5/20/18","MOW3","Pomacanthus arcuatus",30,1,841.350738300974,841.350738300974
"MOW3_5/20/18.1157","MOW3_5/20/18","5/20/18","MOW3","Epinephelus adscensionis",20,1,122.4,122.4
"MOW3_5/20/18.1230","MOW3_5/20/18","5/20/18","MOW3","Canthigaster rostrata",8,2,14.9977895037647,29.9955790075295
"MOW3_5/20/18.1231","MOW3_5/20/18","5/20/18","MOW3","Canthigaster rostrata",10,1,28.9869500623742,28.9869500623742
"ES1_5/20/18.65","ES1_5/20/18","5/20/18","ES1","Acanthurus bahianus",17,1,108.01835124412,108.01835124412
"ES1_5/20/18.106","ES1_5/20/18","5/20/18","ES1","Chaetodon capistratus",12,1,57.3530108133053,57.3530108133053
"ES1_5/20/18.243","ES1_5/20/18","5/20/18","ES1","Haemulon plumieri",15,20,63.1895202986957,1263.79040597391
"ES1_5/20/18.393","ES1_5/20/18","5/20/18","ES1","Haemulon plumieri",20,10,156.892214350821,1568.92214350821
"ES1_5/20/18.468","ES1_5/20/18","5/20/18","ES1","Haemulon sp.",9,30,12.5700438051896,377.101314155689
"ES1_5/20/18.475","ES1_5/20/18","5/20/18","ES1","Haemulon sp.",8,20,8.66230432207693,173.246086441539
"ES1_5/20/18.484","ES1_5/20/18","5/20/18","ES1","Anisotremus surinamensis",19,1,164.590308742248,164.590308742248
"ES1_5/20/18.620","ES1_5/20/18","5/20/18","ES1","Myripristis jacobus",9,1,43.7383710405882,43.7383710405882
"ES1_5/20/18.900","ES1_5/20/18","5/20/18","ES1","Gymnothorax vicinus",60,1,632.162945642493,632.162945642493
"ES1_5/20/18.918","ES1_5/20/18","5/20/18","ES1","Pomacanthus paru",10,1,27.1328889858928,27.1328889858928
"ES1_5/20/18.1124","ES1_5/20/18","5/20/18","ES1","Pareques acuminatus",9,1,9.89697948946158,9.89697948946158
"ES1_5/20/18.1166","ES1_5/20/18","5/20/18","ES1","Epinephelus striatus",35,1,763.039959400167,763.039959400167
"ES1_5/20/18.1227","ES1_5/20/18","5/20/18","ES1","Canthigaster rostrata",10,1,28.9869500623742,28.9869500623742
"MOW1_5/20/18.69","MOW1_5/20/18","5/20/18","MOW1","Balistes vetula",25,1,407.968233059102,407.968233059102
"MOW1_5/20/18.162","MOW1_5/20/18","5/20/18","MOW1","Haemulon plumieri",6,15,3.48880826915612,52.3321240373417
"MOW1_5/20/18.189","MOW1_5/20/18","5/20/18","MOW1","Haemulon plumieri",14,10,50.8072064614307,508.072064614307
"MOW1_5/20/18.210","MOW1_5/20/18","5/20/18","MOW1","Haemulon plumieri",10,15,17.5382142145822,263.073213218733
"MOW1_5/20/18.245","MOW1_5/20/18","5/20/18","MOW1","Haemulon plumieri",15,30,63.1895202986957,1895.68560896087
"MOW1_5/20/18.290","MOW1_5/20/18","5/20/18","MOW1","Haemulon plumieri",18,15,112.448279109471,1686.72418664206
"MOW1_5/20/18.515","MOW1_5/20/18","5/20/18","MOW1","Holocentrus adscensionis",15,1,66.825,66.825
"MOW1_5/20/18.541","MOW1_5/20/18","5/20/18","MOW1","Holocentrus adscensionis",12,2,34.2144,68.4288
"MOW1_5/20/18.779","MOW1_5/20/18","5/20/18","MOW1","Thalassoma bifasciatum",10,1,8.82233973287063,8.82233973287063
"MOW1_5/20/18.798","MOW1_5/20/18","5/20/18","MOW1","Halichoeres garnoti",5,2,1.18857641498672,2.37715282997345
"MOW1_5/20/18.801","MOW1_5/20/18","5/20/18","MOW1","Halichoeres garnoti",8,3,5.80673557489596,17.4202067246879
"MOW1_5/20/18.810","MOW1_5/20/18","5/20/18","MOW1","Thalassoma bifasciatum",9,1,6.48852203315662,6.48852203315662
"MOW1_5/20/18.953","MOW1_5/20/18","5/20/18","MOW1","Chromis multilineata",8,2,8.02616392618105,16.0523278523621
"MOW1_5/20/18.971","MOW1_5/20/18","5/20/18","MOW1","Stegastes leucostictus",8,3,12.2648833193469,36.7946499580408
"MOW1_5/20/18.1063","MOW1_5/20/18","5/20/18","MOW1","Sparisoma viride",7,1,8.46771545084749,8.46771545084749
"MOW1_5/20/18.1087","MOW1_5/20/18","5/20/18","MOW1","Nicholsina usta",6,1,10.3623420883515,10.3623420883515
"MOW1_5/20/18.1088","MOW1_5/20/18","5/20/18","MOW1","Nicholsina usta",6,1,10.3623420883515,10.3623420883515
"MOW1_5/20/18.1199","MOW1_5/20/18","5/20/18","MOW1","Canthigaster rostrata",8,1,14.9977895037647,14.9977895037647
"MOW1_5/20/18.1204","MOW1_5/20/18","5/20/18","MOW1","Canthigaster rostrata",6,1,6.41332376020571,6.41332376020571
"LH2_5/21/18.117","LH2_5/21/18","5/21/18","LH2","Chaetodon striatus",8,2,15.2074197587209,30.4148395174417
"LH2_5/21/18.471","LH2_5/21/18","5/21/18","LH2","Haemulon sp.",6,20,3.48880826915612,69.7761653831223
"LH2_5/21/18.496","LH2_5/21/18","5/21/18","LH2","Holocentrus adscensionis",15,5,66.825,334.125
"LH2_5/21/18.579","LH2_5/21/18","5/21/18","LH2","Holocentrus adscensionis",18,2,115.4736,230.9472
"LH2_5/21/18.686","LH2_5/21/18","5/21/18","LH2","Myripristis jacobus",14,6,145.475961351579,872.855768109472
"LH2_5/21/18.707","LH2_5/21/18","5/21/18","LH2","Halichoeres bivittatus",7,1,4.08255879332527,4.08255879332527
"LH2_5/21/18.813","LH2_5/21/18","5/21/18","LH2","Thalassoma bifasciatum",7,1,3.1178748725725,3.1178748725725
"LH2_5/21/18.849","LH2_5/21/18","5/21/18","LH2","Lutjanus griseus",20,5,129.904830147894,649.52415073947
"LH2_5/21/18.853","LH2_5/21/18","5/21/18","LH2","Lutjanus griseus",25,10,247.066211523302,2470.66211523302
"LH2_5/21/18.864","LH2_5/21/18","5/21/18","LH2","Lutjanus griseus",22,10,170.951724464222,1709.51724464222
"LH2_5/21/18.866","LH2_5/21/18","5/21/18","LH2","Lutjanus griseus",30,10,417.759762532672,4177.59762532672
"LH2_5/21/18.879","LH2_5/21/18","5/21/18","LH2","Lutjanus griseus",32,4,503.123447304827,2012.49378921931
"LH2_5/21/18.1089","LH2_5/21/18","5/21/18","LH2","Nicholsina usta",15,1,92.1605050527247,92.1605050527247
"LH2_5/21/18.1090","LH2_5/21/18","5/21/18","LH2","Nicholsina usta",15,1,92.1605050527247,92.1605050527247
"LH2_5/21/18.1110","LH2_5/21/18","5/21/18","LH2","Pareques acuminatus",3,5,0.293602948474995,1.46801474237497
"LH2_5/21/18.1117","LH2_5/21/18","5/21/18","LH2","Pareques acuminatus",9,1,9.89697948946158,9.89697948946158
"LH2_5/21/18.1120","LH2_5/21/18","5/21/18","LH2","Pareques acuminatus",7,2,4.42610873721697,8.85221747443394
"LH2_5/21/18.1133","LH2_5/21/18","5/21/18","LH2","Pterois volitans",18,1,67.2137618745696,67.2137618745696
"LH2_5/21/18.1138","LH2_5/21/18","5/21/18","LH2","Pterois volitans",15,1,36.8869478972892,36.8869478972892
